toclevel	level	line	number	index	fromtitle	byteoffset	anchor	revid	date	data-filter	time
1	2	Background information	1	1	Race_and_intelligence	8174	Background_information	65265885	2006-07-22	2006-07-22	20:48:46Z
1	2	Background information	1	1	Race_and_intelligence	8174	Background_information	65115905	2006-07-21	2006-07-21	23:05:32Z
1	2	Background information	1	1	Race_and_intelligence	8174	Background_information	64943156	2006-07-20	2006-07-20	23:36:42Z
1	2	Background information	1	1	Race_and_intelligence	8174	Background_information	64617209	2006-07-19	2006-07-19	07:01:53Z
1	2	Background information	1	1	Race_and_intelligence	8174	Background_information	64554211	2006-07-18	2006-07-18	22:44:05Z
1	2	Background information	1	1	Race_and_intelligence	8174	Background_information	64343413	2006-07-17	2006-07-17	20:14:01Z
1	2	Background information	1	1	Race_and_intelligence	8174	Background_information	64187424	2006-07-16	2006-07-16	22:50:11Z
1	2	Background information	1	1	Race_and_intelligence	8164	Background_information	64025330	2006-07-15	2006-07-15	22:40:02Z
1	2	Background information	1	1	Race_and_intelligence	8168	Background_information	63759200	2006-07-14	2006-07-14	10:15:21Z
1	2	Background information	1	1	Race_and_intelligence	8363	Background_information	63626281	2006-07-13	2006-07-13	16:43:41Z
1	2	Background information	1	1	Race_and_intelligence	8171	Background_information	63389552	2006-07-12	2006-07-12	10:30:09Z
1	2	Background information	1	1	Race_and_intelligence	8363	Background_information	63301233	2006-07-11	2006-07-11	21:41:51Z
1	2	Background information	1	1	Race_and_intelligence	8171	Background_information	63000492	2006-07-10	2006-07-10	05:50:07Z
1	2	Background information	1	1	Race_and_intelligence	8171	Background_information	62942602	2006-07-09	2006-07-09	21:51:25Z
1	2	Background information	1	1	Race_and_intelligence	8171	Background_information	62765130	2006-07-08	2006-07-08	19:47:24Z
1	2	Background information	1	1	Race_and_intelligence	8242	Background_information	62481654	2006-07-07	2006-07-07	02:09:46Z
1	2	Background information	1	1	Race_and_intelligence	8681	Background_information	62333864	2006-07-06	2006-07-06	08:06:03Z
1	2	Background information	1	1	Race_and_intelligence	8751	Background_information	62066327	2006-07-04	2006-07-04	19:27:05Z
1	2	Background information	1	1	Race_and_intelligence	8751	Background_information	61813818	2006-07-03	2006-07-03	07:52:49Z
1	2	Background information	1	1	Race_and_intelligence	8527	Background_information	61760476	2006-07-02	2006-07-02	23:30:45Z
1	2	Background information	1	1	Race_and_intelligence	8644	Background_information	61524503	2006-07-01	2006-07-01	10:34:15Z
1	2	Background information	1	1	Race_and_intelligence	8644	Background_information	61463750	2006-06-30	2006-06-30	23:59:41Z
1	2	Background information	1	1	Race_and_intelligence	8644	Background_information	61147388	2006-06-29	2006-06-29	05:24:44Z
1	2	Background information	1	1	Race_and_intelligence	8644	Background_information	61106731	2006-06-28	2006-06-28	23:42:48Z
1	2	Background information	1	1	Race_and_intelligence	8689	Background_information	60803300	2006-06-27	2006-06-27	08:13:38Z
1	2	Background information	1	1	Race_and_intelligence	8690	Background_information	60740737	2006-06-26	2006-06-26	23:01:20Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	60520666	2006-06-25	2006-06-25	18:33:25Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	60382214	2006-06-24	2006-06-24	20:14:44Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	60217288	2006-06-23	2006-06-23	19:13:45Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	60050967	2006-06-22	2006-06-22	19:58:23Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	59882314	2006-06-21	2006-06-21	21:17:15Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	59594939	2006-06-20	2006-06-20	09:02:33Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	59499479	2006-06-19	2006-06-19	20:29:38Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	59346357	2006-06-18	2006-06-18	23:04:03Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	59189416	2006-06-17	2006-06-17	23:59:47Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	59013734	2006-06-16	2006-06-16	22:02:37Z
1	2	Background information	1	1	Race_and_intelligence	8044	Background_information	58848399	2006-06-15	2006-06-15	23:11:47Z
1	2	Background information	1	1	Race_and_intelligence	7907	Background_information	58639418	2006-06-14	2006-06-14	20:28:18Z
1	2	Background information	1	1	Race_and_intelligence	7907	Background_information	58464989	2006-06-13	2006-06-13	21:40:28Z
1	2	Background information	1	1	Race_and_intelligence	7904	Background_information	58290358	2006-06-12	2006-06-12	23:10:41Z
1	2	Background information	1	1	Race_and_intelligence	7915	Background_information	58116316	2006-06-11	2006-06-11	23:53:54Z
1	2	Background information	1	1	Race_and_intelligence	7884	Background_information	57933559	2006-06-10	2006-06-10	21:22:56Z
1	2	Background information	1	1	Race_and_intelligence	7898	Background_information	57734579	2006-06-09	2006-06-09	17:38:17Z
1	2	Background information	1	1	Race_and_intelligence	7884	Background_information	57567470	2006-06-08	2006-06-08	18:32:57Z
1	2	Background information	1	1	Race_and_intelligence	7897	Background_information	57375570	2006-06-07	2006-06-07	16:35:34Z
1	2	Background information	1	1	Race_and_intelligence	7897	Background_information	56881029	2006-06-04	2006-06-04	20:39:47Z
1	2	Background information	1	1	Race_and_intelligence	7897	Background_information	56280173	2006-06-01	2006-06-01	07:49:49Z
1	2	Background information	1	1	Race_and_intelligence	7897	Background_information	56004138	2006-05-30	2006-05-30	21:18:52Z
1	2	Background information	1	1	Race_and_intelligence	8361	Background_information	55686827	2006-05-29	2006-05-29	04:44:10Z
1	2	Background information	1	1	Race_and_intelligence	8377	Background_information	55612047	2006-05-28	2006-05-28	19:24:18Z
1	2	Background information	1	1	Race_and_intelligence	8379	Background_information	55415841	2006-05-27	2006-05-27	14:01:17Z
1	2	Background information	1	1	Race_and_intelligence	8254	Background_information	55337516	2006-05-26	2006-05-26	23:29:21Z
1	2	Background information	1	1	Race_and_intelligence	8238	Background_information	55099474	2006-05-25	2006-05-25	17:27:44Z
1	2	Background information	1	1	Race_and_intelligence	8238	Background_information	54691612	2006-05-23	2006-05-23	11:46:31Z
1	2	Background information	1	1	Race_and_intelligence	8238	Background_information	54500469	2006-05-22	2006-05-22	09:32:26Z
1	2	Background information	1	1	Race_and_intelligence	8481	Background_information	54405838	2006-05-21	2006-05-21	20:34:19Z
1	2	Background information	1	1	Race_and_intelligence	8162	Background_information	54238502	2006-05-20	2006-05-20	20:06:02Z
1	2	Background information	1	1	Race_and_intelligence	8162	Background_information	54023697	2006-05-19	2006-05-19	12:50:08Z
1	2	Background information	1	1	Race_and_intelligence	8162	Background_information	53904614	2006-05-18	2006-05-18	19:18:15Z
1	2	Background information	1	1	Race_and_intelligence	7656	Background_information	53752977	2006-05-17	2006-05-17	21:40:27Z
1	2	Background information	1	1	Race_and_intelligence	8134	Background_information	53585851	2006-05-16	2006-05-16	22:24:20Z
1	2	Background information	1	1	Race_and_intelligence	8134	Background_information	53186092	2006-05-14	2006-05-14	18:58:23Z
1	2	Background information	1	1	Race_and_intelligence	8134	Background_information	53071755	2006-05-13	2006-05-13	23:40:40Z
1	2	Background information	1	1	Race_and_intelligence	8134	Background_information	52804563	2006-05-12	2006-05-12	08:16:00Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	52688963	2006-05-11	2006-05-11	17:23:45Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	52297584	2006-05-09	2006-05-09	11:58:44Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	52125155	2006-05-08	2006-05-08	11:20:18Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	51877761	2006-05-06	2006-05-06	20:34:39Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	51340257	2006-05-03	2006-05-03	09:21:22Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	51276414	2006-05-02	2006-05-02	23:14:45Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	51008012	2006-05-01	2006-05-01	06:10:24Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	50837630	2006-04-30	2006-04-30	03:28:39Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	50764650	2006-04-29	2006-04-29	17:53:51Z
1	2	Background information	1	1	Race_and_intelligence	8133	Background_information	50549356	2006-04-28	2006-04-28	07:28:02Z
1	2	Background information	1	1	Race_and_intelligence	8101	Background_information	50324052	2006-04-26	2006-04-26	22:02:39Z
1	2	Background information	1	1	Race_and_intelligence	8101	Background_information	50150083	2006-04-25	2006-04-25	21:25:32Z
1	2	Background information	1	1	Race_and_intelligence	8101	Background_information	49976861	2006-04-24	2006-04-24	21:07:10Z
1	2	Background information	1	1	Race_and_intelligence	8101	Background_information	49831292	2006-04-23	2006-04-23	23:40:17Z
1	2	Background information	1	1	Race_and_intelligence	8156	Background_information	49661549	2006-04-22	2006-04-22	22:29:25Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	49517645	2006-04-21	2006-04-21	23:38:07Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	48982354	2006-04-18	2006-04-18	10:35:14Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	48871242	2006-04-17	2006-04-17	18:17:59Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	48260444	2006-04-13	2006-04-13	11:40:54Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	48109761	2006-04-12	2006-04-12	13:07:48Z
1	2	Background information	1	1	Race_and_intelligence	7893	Background_information	47949487	2006-04-11	2006-04-11	13:09:51Z
1	2	Background information	1	1	Race_and_intelligence	7893	Background_information	47783139	2006-04-10	2006-04-10	10:29:31Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	47462670	2006-04-07	2006-04-07	21:19:38Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	47045985	2006-04-05	2006-04-05	05:27:52Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	46620662	2006-04-02	2006-04-02	18:10:10Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	46278953	2006-03-31	2006-03-31	05:37:22Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	45970843	2006-03-29	2006-03-29	05:52:31Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	45863427	2006-03-28	2006-03-28	15:17:40Z
1	2	Background information	1	1	Race_and_intelligence	8412	Background_information	45600290	2006-03-26	2006-03-26	20:03:48Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	45435721	2006-03-25	2006-03-25	16:55:11Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	45315027	2006-03-24	2006-03-24	21:03:51Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	44888409	2006-03-22	2006-03-22	02:12:22Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	44573887	2006-03-19	2006-03-19	23:39:17Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	44426094	2006-03-18	2006-03-18	23:54:34Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	44225337	2006-03-17	2006-03-17	16:03:20Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	44119861	2006-03-16	2006-03-16	22:35:56Z
1	2	Background information	1	1	Race_and_intelligence	8387	Background_information	43930838	2006-03-15	2006-03-15	19:25:03Z
1	2	Background information	1	1	Race_and_intelligence	7887	Background_information	43757759	2006-03-14	2006-03-14	18:00:07Z
1	2	Background information	1	1	Race_and_intelligence	7887	Background_information	43629133	2006-03-13	2006-03-13	22:13:33Z
1	2	Background information	1	1	Race_and_intelligence	7887	Background_information	43419121	2006-03-12	2006-03-12	10:27:58Z
1	2	Background information	1	1	Race_and_intelligence	7887	Background_information	43327609	2006-03-11	2006-03-11	19:55:31Z
1	2	Background information	1	1	Race_and_intelligence	7887	Background_information	42906622	2006-03-09	2006-03-09	02:25:17Z
1	2	Background information	1	1	Race_and_intelligence	7887	Background_information	42838300	2006-03-08	2006-03-08	18:05:01Z
1	2	Background information	1	1	Race_and_intelligence	7846	Background_information	42715314	2006-03-07	2006-03-07	23:06:30Z
1	2	Background information	1	1	Race_and_intelligence	7846	Background_information	42479494	2006-03-06	2006-03-06	13:58:32Z
1	2	Background information	1	1	Race_and_intelligence	7826	Background_information	42396283	2006-03-05	2006-03-05	23:35:53Z
1	2	Background information	1	1	Race_and_intelligence	7826	Background_information	42041577	2006-03-03	2006-03-03	11:40:09Z
1	2	Background information	1	1	Race_and_intelligence	7826	Background_information	41947816	2006-03-02	2006-03-02	20:42:43Z
1	2	Background information	1	1	Race_and_intelligence	7419	Background_information	41817732	2006-03-01	2006-03-01	23:09:23Z
1	2	Background information	1	1	Race_and_intelligence	7419	Background_information	41590893	2006-02-28	2006-02-28	09:55:31Z
1	2	Background information	1	1	Race_and_intelligence	7419	Background_information	41529050	2006-02-27	2006-02-27	23:36:18Z
1	2	Background information	1	1	Race_and_intelligence	6981	Background_information	41360109	2006-02-26	2006-02-26	21:15:25Z
1	2	Background information	1	1	Race_and_intelligence	7038	Background_information	41234289	2006-02-25	2006-02-25	23:37:03Z
1	2	Background information	1	1	Race_and_intelligence	7029	Background_information	40994140	2006-02-24	2006-02-24	09:55:36Z
1	2	Background information	1	1	Race_and_intelligence	7029	Background_information	40920016	2006-02-23	2006-02-23	22:07:13Z
1	2	Background information	1	1	Race_and_intelligence	7123	Background_information	40777226	2006-02-22	2006-02-22	23:18:43Z
1	2	Background information	1	1	Race_and_intelligence	7122	Background_information	40413855	2006-02-20	2006-02-20	10:29:01Z
1	2	Background information	1	1	Race_and_intelligence	7122	Background_information	40009688	2006-02-17	2006-02-17	13:40:39Z
1	2	Background information	1	1	Race_and_intelligence	7122	Background_information	39928708	2006-02-16	2006-02-16	22:06:33Z
1	2	Background information	1	1	Race_and_intelligence	7025	Background_information	39775049	2006-02-15	2006-02-15	20:15:04Z
1	2	Background information	1	1	Race_and_intelligence	7025	Background_information	39567408	2006-02-14	2006-02-14	09:26:35Z
1	2	Background information	1	1	Race_and_intelligence	6571	Background_information	39502468	2006-02-13	2006-02-13	23:25:00Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	39332111	2006-02-12	2006-02-12	11:47:26Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	39080260	2006-02-10	2006-02-10	16:05:49Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	38913814	2006-02-09	2006-02-09	13:39:01Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	38840761	2006-02-08	2006-02-08	23:56:41Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	38686629	2006-02-07	2006-02-07	23:47:37Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	38529216	2006-02-06	2006-02-06	23:06:24Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	38382574	2006-02-05	2006-02-05	23:42:07Z
1	2	Background information	1	1	Race_and_intelligence	3991	Background_information	38109888	2006-02-04	2006-02-04	06:14:03Z
1	2	Background information	1	1	Race_and_intelligence	3989	Background_information	37974709	2006-02-03	2006-02-03	08:30:27Z
1	2	Background information	1	1	Race_and_intelligence	3989	Background_information	37919750	2006-02-02	2006-02-02	23:54:01Z
1	2	Background information	1	1	Race_and_intelligence	3989	Background_information	37747310	2006-02-01	2006-02-01	22:59:29Z
1	2	Background information	1	1	Race_and_intelligence	3989	Background_information	37588077	2006-01-31	2006-01-31	23:00:34Z
1	2	Background information	1	1	Race_and_intelligence	3902	Background_information	37431228	2006-01-30	2006-01-30	23:44:47Z
1	2	Background information	1	1	Race_and_intelligence	3902	Background_information	37278819	2006-01-29	2006-01-29	23:46:32Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	37113166	2006-01-28	2006-01-28	19:53:52Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	36763037	2006-01-26	2006-01-26	08:08:15Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	36566644	2006-01-24	2006-01-24	23:44:06Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	36423057	2006-01-23	2006-01-23	23:19:13Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	36275030	2006-01-22	2006-01-22	22:47:15Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	36117747	2006-01-21	2006-01-21	19:31:29Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	35977412	2006-01-20	2006-01-20	17:38:23Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	35796324	2006-01-19	2006-01-19	09:49:40Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	35564015	2006-01-17	2006-01-17	18:03:32Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	35408004	2006-01-16	2006-01-16	15:27:52Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	35260840	2006-01-15	2006-01-15	11:24:40Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	35184430	2006-01-14	2006-01-14	20:34:04Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	35077854	2006-01-13	2006-01-13	23:13:47Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	34893377	2006-01-12	2006-01-12	15:12:47Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	34796138	2006-01-11	2006-01-11	20:21:50Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	34601744	2006-01-10	2006-01-10	09:52:53Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	34452958	2006-01-09	2006-01-09	04:12:56Z
1	2	Background information	1	1	Race_and_intelligence	3931	Background_information	34297927	2006-01-07	2006-01-07	23:47:41Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	34158823	2006-01-06	2006-01-06	21:21:46Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33965191	2006-01-05	2006-01-05	11:53:47Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33868435	2006-01-04	2006-01-04	18:19:55Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33724946	2006-01-03	2006-01-03	13:36:11Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33629163	2006-01-02	2006-01-02	19:58:34Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33465572	2006-01-01	2006-01-01	09:33:23Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33325156	2005-12-31	2005-12-31	01:51:08Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33242861	2005-12-30	2005-12-30	11:47:11Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	33100293	2005-12-29	2005-12-29	08:10:14Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	32971054	2005-12-28	2005-12-28	07:15:33Z
1	2	Background information	1	1	Race_and_intelligence	4330	Background_information	32930135	2005-12-27	2005-12-27	23:51:08Z
1	2	Background information	1	1	Race_and_intelligence	4338	Background_information	32810926	2005-12-26	2005-12-26	23:18:49Z
1	2	Background information	1	1	Race_and_intelligence	4338	Background_information	32665553	2005-12-25	2005-12-25	07:02:20Z
1	2	Background information	1	1	Race_and_intelligence	4338	Background_information	32607569	2005-12-24	2005-12-24	17:24:30Z
1	2	Background information	1	1	Race_and_intelligence	4338	Background_information	32538402	2005-12-23	2005-12-23	23:42:10Z
1	2	Background information	1	1	Race_and_intelligence	4338	Background_information	32339320	2005-12-22	2005-12-22	08:29:41Z
1	2	Background information	1	1	Race_and_intelligence	4338	Background_information	32270371	2005-12-21	2005-12-21	19:51:21Z
1	2	Background information	1	1	Race_and_intelligence	4338	Background_information	32169692	2005-12-20	2005-12-20	23:57:23Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	31999130	2005-12-19	2005-12-19	19:31:06Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	31824429	2005-12-18	2005-12-18	07:14:46Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	31741854	2005-12-17	2005-12-17	16:35:19Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	31642631	2005-12-16	2005-12-16	19:30:10Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	31495463	2005-12-15	2005-12-15	18:17:17Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	31385617	2005-12-14	2005-12-14	22:30:13Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	31169369	2005-12-13	2005-12-13	08:36:20Z
1	2	Background information	1	1	Race_and_intelligence	4220	Background_information	30981629	2005-12-11	2005-12-11	23:30:57Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	30670695	2005-12-09	2005-12-09	03:16:05Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	30627507	2005-12-08	2005-12-08	20:15:38Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	30526606	2005-12-07	2005-12-07	23:13:00Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	30246995	2005-12-05	2005-12-05	19:11:11Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	30132361	2005-12-04	2005-12-04	18:33:03Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	30020467	2005-12-03	2005-12-03	15:39:56Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	29955810	2005-12-02	2005-12-02	22:25:00Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	29810654	2005-12-01	2005-12-01	15:36:14Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	29567069	2005-11-29	2005-11-29	06:20:58Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	29468420	2005-11-28	2005-11-28	09:53:52Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	29270207	2005-11-26	2005-11-26	07:25:02Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	29046603	2005-11-23	2005-11-23	09:55:38Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	28852019	2005-11-20	2005-11-20	20:34:32Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	28656864	2005-11-18	2005-11-18	08:40:35Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	28586156	2005-11-17	2005-11-17	11:43:28Z
1	2	Background information	1	1	Race_and_intelligence	4186	Background_information	28463629	2005-11-16	2005-11-16	02:05:50Z
1	2	Background information	1	1	Race_and_intelligence	4183	Background_information	28422047	2005-11-15	2005-11-15	18:50:43Z
1	2	Background information	1	1	Race_and_intelligence	4196	Background_information	28341810	2005-11-14	2005-11-14	23:52:56Z
1	2	Background information	1	1	Race_and_intelligence	4196	Background_information	28248984	2005-11-13	2005-11-13	23:55:53Z
1	2	Background information	1	1	Race_and_intelligence	4196	Background_information	28150993	2005-11-12	2005-11-12	22:45:54Z
1	2	Background information	1	1	Race_and_intelligence	4196	Background_information	28064892	2005-11-11	2005-11-11	22:54:03Z
1	2	Background information	1	1	Race_and_intelligence	4196	Background_information	27920505	2005-11-10	2005-11-10	13:16:34Z
1	2	Background information	1	1	Race_and_intelligence	4198	Background_information	27857992	2005-11-09	2005-11-09	21:51:15Z
1	2	Background information	1	1	Race_and_intelligence	4198	Background_information	27642569	2005-11-07	2005-11-07	19:25:23Z
1	2	Background information	1	1	Race_and_intelligence	4198	Background_information	27543239	2005-11-06	2005-11-06	17:12:14Z
1	2	Background information	1	1	Race_and_intelligence	4198	Background_information	27411307	2005-11-05	2005-11-05	02:38:19Z
1	2	Background information	1	1	Race_and_intelligence	4198	Background_information	27395314	2005-11-04	2005-11-04	22:59:40Z
1	2	Background information	1	1	Race_and_intelligence	4198	Background_information	27276918	2005-11-03	2005-11-03	19:39:16Z
1	2	Background information	1	1	Race_and_intelligence	4198	Background_information	27198754	2005-11-02	2005-11-02	23:10:20Z
1	2	Background information	1	1	Race_and_intelligence	4170	Background_information	27107490	2005-11-01	2005-11-01	22:09:07Z
1	2	Background information	1	1	Race_and_intelligence	4149	Background_information	26819296	2005-10-29	2005-10-29	20:47:27Z
1	2	Background information	1	1	Race_and_intelligence	4149	Background_information	26688848	2005-10-28	2005-10-28	07:41:46Z
1	2	Background information	1	1	Race_and_intelligence	4148	Background_information	26312135	2005-10-23	2005-10-23	23:21:46Z
1	2	Background information	1	1	Race_and_intelligence	4147	Background_information	26111325	2005-10-21	2005-10-21	17:36:48Z
1	2	Background information	1	1	Race_and_intelligence	4126	Background_information	26049157	2005-10-20	2005-10-20	23:13:35Z
1	2	Background information	1	1	Race_and_intelligence	4119	Background_information	25940664	2005-10-19	2005-10-19	19:15:12Z
1	2	Background information	1	1	Race_and_intelligence	4119	Background_information	25849602	2005-10-18	2005-10-18	19:03:30Z
1	2	Background information	1	1	Race_and_intelligence	4143	Background_information	25567088	2005-10-15	2005-10-15	06:22:05Z
1	2	Background information	1	1	Race_and_intelligence	4140	Background_information	25417723	2005-10-13	2005-10-13	08:07:12Z
1	2	Background information	1	1	Race_and_intelligence	3830	Background_information	25169185	2005-10-10	2005-10-10	02:41:23Z
1	2	Background information	1	1	Race_and_intelligence	3830	Background_information	24786351	2005-10-05	2005-10-05	04:35:01Z
1	2	Background information	1	1	Race_and_intelligence	3830	Background_information	24718232	2005-10-04	2005-10-04	09:34:32Z
1	2	Background information	1	1	Race_and_intelligence	3725	Background_information	24626058	2005-10-03	2005-10-03	07:11:35Z
1	2	Background information	1	1	Race_and_intelligence	3837	Background_information	24465577	2005-10-01	2005-10-01	07:47:57Z
1	2	Background information	1	1	Race_and_intelligence	3837	Background_information	24413394	2005-09-30	2005-09-30	17:26:53Z
1	2	Background information	1	1	Race_and_intelligence	3789	Background_information	24307237	2005-09-29	2005-09-29	09:34:58Z
1	2	Background information	1	1	Race_and_intelligence	3789	Background_information	24239247	2005-09-28	2005-09-28	15:40:19Z
1	2	Background information	1	1	Race_and_intelligence	3789	Background_information	24131414	2005-09-27	2005-09-27	04:13:48Z
1	2	Background information	1	1	Race_and_intelligence	3789	Background_information	24086080	2005-09-26	2005-09-26	16:09:25Z
1	2	Background information	1	1	Race_and_intelligence	3789	Background_information	23556704	2005-09-19	2005-09-19	23:22:40Z
1	2	Background information	1	1	Race_and_intelligence	3789	Background_information	23334931	2005-09-16	2005-09-16	10:32:37Z
1	2	Background information	1	1	Race_and_intelligence	3789	Background_information	23152621	2005-09-13	2005-09-13	08:04:56Z
1	2	Background information	1	1	Race_and_intelligence	3830	Background_information	23118664	2005-09-12	2005-09-12	20:29:58Z
1	2	Background information	1	1	Race_and_intelligence	3830	Background_information	23053001	2005-09-11	2005-09-11	19:13:38Z
1	2	Background information	1	1	Race_and_intelligence	3830	Background_information	22968711	2005-09-10	2005-09-10	11:16:50Z
1	2	Background information	1	1	Race_and_intelligence	3830	Background_information	22683900	2005-09-06	2005-09-06	08:16:28Z
1	2	Background information	1	1	Race_and_intelligence	3606	Background_information	22309604	2005-09-01	2005-09-01	06:49:48Z
1	2	Background information	1	1	Race_and_intelligence	3606	Background_information	22155921	2005-08-30	2005-08-30	05:57:59Z
1	2	Background information	1	1	Race_and_intelligence	3606	Background_information	22131606	2005-08-29	2005-08-29	22:28:42Z
1	2	Background information	1	1	Race_and_intelligence	3572	Background_information	22055154	2005-08-28	2005-08-28	22:03:15Z
1	2	Background information	1	1	Race_and_intelligence	3462	Background_information	21992206	2005-08-27	2005-08-27	23:48:08Z
1	2	Background information	1	1	Race_and_intelligence	3440	Background_information	21912281	2005-08-26	2005-08-26	21:43:12Z
1	2	Background information	1	1	Race_and_intelligence	3440	Background_information	21771232	2005-08-25	2005-08-25	01:49:53Z
1	2	Background information	1	1	Race_and_intelligence	3440	Background_information	21705442	2005-08-24	2005-08-24	05:37:38Z
1	2	Background information	1	1	Race_and_intelligence	3440	Background_information	21632799	2005-08-23	2005-08-23	07:49:58Z
